"day","maxT","minT","meanT","heat_dd","cool_dd","total_rain_mm","total_snow_cm","total_precip_mm","snow_on_grnd_cm","dir_max_gust_deg","speed_max_gust_kmh","Year","Month"
"02","20.0","-5.0","7.5","10.5","0.0","0.0","0.0","0.0","","","",1948,10
"03","26.1","3.9","15.0","3.0","0.0","0.0","0.0","0.0","","","",1948,10
"04","18.3","3.9","11.1","6.9","0.0","0.0","0.0","0.0","","","",1948,10
"05","7.2","1.7","4.5","13.5","0.0","0.3","0.5","0.8","","","",1948,10
"06","10.6","-6.1","2.3","15.7","0.0","0.0","0.0","0.0","","","",1948,10
"07","18.9","2.2","10.6","7.4","0.0","0.0","0.0","0.0","","","",1948,10
"08","15.0","-5.6","4.7","13.3","0.0","0.0","0.0","0.0","","","",1948,10
"09","21.1","-6.7","7.2","10.8","0.0","0.0","0.0","0.0","","","",1948,10
"10","24.4","-2.2","11.1","6.9","0.0","0.0","0.0","0.0","","","",1948,10
"11","11.7","6.1","8.9","9.1","0.0","0.0","0.0","0.0","","","",1948,10
"12","18.9","-2.8","8.1","9.9","0.0","0.0","0.0","0.0","","","",1948,10
"13","13.3","2.2","7.8","10.2","0.0","0.0","0.0","0.0","","","",1948,10
"14","20.6","3.3","12.0","6.0","0.0","LegendTT","0.0","LegendTT","","","",1948,10
"15","5.6","-3.3","1.2","16.8","0.0","0.0","0.0","0.0","","","",1948,10
"16","9.4","-7.2","1.1","16.9","0.0","0.0","0.0","0.0","","","",1948,10
"17","19.4","-1.7","8.9","9.1","0.0","0.0","0.0","0.0","","","",1948,10
"18","14.4","-2.8","5.8","12.2","0.0","0.0","0.0","0.0","","","",1948,10
"19","18.9","2.2","10.6","7.4","0.0","0.0","0.0","0.0","","","",1948,10
"20","18.3","-2.2","8.1","9.9","0.0","0.0","0.0","0.0","","","",1948,10
"21","12.2","3.3","7.8","10.2","0.0","0.0","0.0","0.0","","","",1948,10
"22","17.8","-3.9","7.0","11.0","0.0","0.0","0.0","0.0","","","",1948,10
"23","20.6","3.3","12.0","6.0","0.0","0.0","0.0","0.0","","","",1948,10
"24","17.8","2.8","10.3","7.7","0.0","LegendTT","0.0","LegendTT","","","",1948,10
"25","13.3","-5.6","3.9","14.1","0.0","0.0","0.0","0.0","","","",1948,10
"26","8.9","3.9","6.4","11.6","0.0","0.0","0.0","0.0","","","",1948,10
"27","12.8","-7.2","2.8","15.2","0.0","0.0","0.0","0.0","","","",1948,10
"28","12.2","-3.3","4.5","13.5","0.0","0.0","0.0","0.0","","","",1948,10
"29","10.6","0.0","5.3","12.7","0.0","0.0","0.0","0.0","","","",1948,10
"30","9.4","-5.0","2.2","15.8","0.0","LegendTT","0.0","LegendTT","","","",1948,10
"31","8.3","-8.3","0.0","18.0","0.0","0.0","0.0","0.0","","","",1948,10
"01","5.0","-8.3","-1.7","19.7","0.0","0.0","0.0","0.0","","","",1948,11
"02","2.2","-6.1","-2.0","20.0","0.0","0.0","0.0","0.0","","","",1948,11
"03","10.6","-2.8","3.9","14.1","0.0","0.0","0.0","0.0","","","",1948,11
"04","7.2","-5.6","0.8","17.2","0.0","0.0","0.0","0.0","","","",1948,11
"05","7.8","-2.8","2.5","15.5","0.0","0.0","0.0","0.0","","","",1948,11
"06","3.3","-5.0","-0.9","18.9","0.0","0.0","0.0","0.0","","","",1948,11
"07","1.1","-7.8","-3.4","21.4","0.0","0.0","0.0","0.0","","","",1948,11
"08","8.3","-5.6","1.4","16.6","0.0","0.0","0.0","0.0","","","",1948,11
"09","11.1","-1.1","5.0","13.0","0.0","LegendTT","0.0","LegendTT","","","",1948,11
"10","4.4","-0.6","1.9","16.1","0.0","0.0","1.0","1.0","","","",1948,11
"11","5.0","-1.7","1.7","16.3","0.0","5.6","2.3","7.9","","","",1948,11
"12","11.1","0.6","5.9","12.1","0.0","LegendTT","0.0","LegendTT","","","",1948,11
"13","5.0","-1.7","1.7","16.3","0.0","0.0","0.0","0.0","","","",1948,11
"14","9.4","-4.4","2.5","15.5","0.0","LegendTT","0.5","0.5","","","",1948,11
"15","5.0","-2.2","1.4","16.6","0.0","0.0","0.0","0.0","","","",1948,11
"16","2.2","-6.1","-2.0","20.0","0.0","0.0","0.0","0.0","","","",1948,11
"17","2.2","-7.2","-2.5","20.5","0.0","0.0","LegendTT","LegendTT","","","",1948,11
"18","5.0","-11.1","-3.1","21.1","0.0","0.0","0.0","0.0","","","",1948,11
"19","3.9","-4.4","-0.3","18.3","0.0","0.0","0.3","0.3","","","",1948,11
"20","1.1","-5.0","-2.0","20.0","0.0","0.0","0.8","0.8","","","",1948,11
"21","9.4","-11.1","-0.9","18.9","0.0","0.0","0.0","0.0","","","",1948,11
"22","10.0","-1.7","4.2","13.8","0.0","0.0","0.0","0.0","","","",1948,11
"23","7.2","-5.0","1.1","16.9","0.0","0.0","0.0","0.0","","","",1948,11
"24","3.9","-3.3","0.3","17.7","0.0","0.0","LegendTT","LegendTT","","","",1948,11
"25","0.6","-6.1","-2.8","20.8","0.0","0.0","0.0","0.0","","","",1948,11
"26","-3.9","-10.6","-7.3","25.3","0.0","0.0","0.3","0.3","","","",1948,11
"27","3.3","-15.6","-6.2","24.2","0.0","0.0","0.5","0.5","","","",1948,11
"28","7.8","-10.0","-1.1","19.1","0.0","0.0","0.0","0.0","","","",1948,11
"29","0.0","-11.1","-5.6","23.6","0.0","0.0","0.0","0.0","","","",1948,11
"30","4.4","-10.6","-3.1","21.1","0.0","0.0","0.0","0.0","","","",1948,11
"01","6.1","-7.2","-0.6","18.6","0.0","0.0","0.0","0.0","","","",1948,12
"02","3.3","-9.4","-3.1","21.1","0.0","0.0","LegendTT","LegendTT","","","",1948,12
"03","-6.1","-14.4","-10.3","28.3","0.0","0.0","9.7","9.7","","","",1948,12
"04","-12.8","-28.9","-20.9","38.9","0.0","0.0","0.0","0.0","","","",1948,12
"05","-11.1","-24.4","-17.8","35.8","0.0","0.0","0.0","0.0","","","",1948,12
"06","-16.7","-23.9","-20.3","38.3","0.0","0.0","LegendTT","LegendTT","","","",1948,12
"07","-11.7","-23.9","-17.8","35.8","0.0","0.0","0.5","0.5","","","",1948,12
"08","-18.9","-26.1","-22.5","40.5","0.0","0.0","LegendTT","LegendTT","","","",1948,12
"09","-20.6","-30.6","-25.6","43.6","0.0","0.0","LegendTT","LegendTT","","","",1948,12
"10","-2.2","-25.6","-13.9","31.9","0.0","0.0","0.0","0.0","","","",1948,12
"11","-7.2","-13.9","-10.6","28.6","0.0","0.0","LegendTT","LegendTT","","","",1948,12
"12","-15.6","-21.7","-18.7","36.7","0.0","0.0","2.5","2.5","","","",1948,12
"13","-25.6","-30.0","-27.8","45.8","0.0","0.0","LegendTT","LegendTT","","","",1948,12
"14","-22.8","-30.0","-26.4","44.4","0.0","0.0","LegendTT","LegendTT","","","",1948,12
"15","-12.2","-27.2","-19.7","37.7","0.0","0.0","0.0","0.0","","","",1948,12
"16","-9.4","-21.1","-15.3","33.3","0.0","0.0","0.0","0.0","","","",1948,12
"17","-6.1","-24.4","-15.3","33.3","0.0","0.0","0.0","0.0","","","",1948,12
"18","1.7","-12.2","-5.3","23.3","0.0","0.0","0.0","0.0","","","",1948,12
"19","2.8","-3.3","-0.3","18.3","0.0","0.0","0.0","0.0","","","",1948,12
"20","-0.6","-10.0","-5.3","23.3","0.0","0.0","0.0","0.0","","","",1948,12
"21","-5.6","-13.3","-9.5","27.5","0.0","0.0","0.0","0.0","","","",1948,12
"22","-4.4","-18.9","-11.7","29.7","0.0","0.0","0.0","0.0","","","",1948,12
"23","-2.8","-20.0","-11.4","29.4","0.0","0.0","0.0","0.0","","","",1948,12
"24","-3.3","-17.8","-10.6","28.6","0.0","0.0","0.0","0.0","","","",1948,12
"25","2.2","-17.2","-7.5","25.5","0.0","0.0","0.0","0.0","","","",1948,12
"26","6.7","-6.7","0.0","18.0","0.0","0.0","0.0","0.0","","","",1948,12
"27","2.2","-5.0","-1.4","19.4","0.0","0.0","0.0","0.0","","","",1948,12
"28","-3.9","-11.1","-7.5","25.5","0.0","0.0","0.0","0.0","","","",1948,12
"29","1.7","-12.2","-5.3","23.3","0.0","0.0","LegendTT","LegendTT","","","",1948,12
"30","-2.2","-14.4","-8.3","26.3","0.0","0.0","0.0","0.0","","","",1948,12
"31","2.8","-14.4","-5.8","23.8","0.0","0.0","0.0","0.0","","","",1948,12
"01","-5.0","-15.6","-10.3","28.3","0.0","0.0","LegendTT","LegendTT","","","",1949,1
"02","-17.8","-20.0","-18.9","36.9","0.0","0.0","LegendTT","LegendTT","","","",1949,1
"03","-3.9","-27.2","-15.6","33.6","0.0","0.0","0.0","0.0","","","",1949,1
"04","5.0","-16.1","-5.6","23.6","0.0","0.0","0.0","0.0","","","",1949,1
"05","9.4","-13.3","-2.0","20.0","0.0","0.0","0.0","0.0","","","",1949,1
"06","12.2","4.4","8.3","9.7","0.0","0.0","7.1","7.1","","","",1949,1
"07","-7.8","-9.4","-8.6","26.6","0.0","0.0","11.9","11.9","","","",1949,1
"08","-21.1","-31.7","-26.4","44.4","0.0","0.0","0.3","0.3","","","",1949,1
"09","-18.3","-32.8","-25.6","43.6","0.0","0.0","LegendTT","LegendTT","","","",1949,1
"10","-0.6","-29.4","-15.0","33.0","0.0","0.0","0.0","0.0","","","",1949,1
"11","5.6","-16.7","-5.6","23.6","0.0","0.0","0.0","0.0","","","",1949,1
"12","7.2","-8.9","-0.9","18.9","0.0","0.0","0.0","0.0","","","",1949,1
"13","7.2","-10.6","-1.7","19.7","0.0","LegendTT","0.3","0.3","","","",1949,1
"14","2.2","-9.4","-3.6","21.6","0.0","4.1","5.1","9.1","","","",1949,1
"15","-3.9","-9.4","-6.7","24.7","0.0","0.0","LegendTT","LegendTT","","","",1949,1
"16","3.3","-18.9","-7.8","25.8","0.0","0.0","0.0","0.0","","","",1949,1
"17","-2.2","-6.7","-4.5","22.5","0.0","0.0","LegendTT","LegendTT","","","",1949,1
"18","-16.7","-22.2","-19.5","37.5","0.0","0.0","0.3","0.3","","","",1949,1
"19","-25.0","-31.1","-28.1","46.1","0.0","0.0","LegendTT","LegendTT","","","",1949,1
"20","-15.6","-37.2","-26.4","44.4","0.0","0.0","0.0","0.0","","","",1949,1
"21","-15.6","-26.1","-20.9","38.9","0.0","0.0","0.0","0.0","","","",1949,1
"22","-24.4","-28.9","-26.7","44.7","0.0","0.0","LegendTT","LegendTT","","","",1949,1
"23","-26.1","-35.0","-30.6","48.6","0.0","0.0","0.0","0.0","","","",1949,1
"24","-22.2","-33.9","-28.1","46.1","0.0","0.0","0.0","0.0","","","",1949,1
"25","0.6","-29.4","-14.4","32.4","0.0","0.0","0.0","0.0","","","",1949,1
"26","-1.1","-10.6","-5.9","23.9","0.0","0.0","5.3","5.3","","","",1949,1
"27","-12.8","-17.8","-15.3","33.3","0.0","0.0","1.3","1.3","","","",1949,1
"28","-1.7","-26.1","-13.9","31.9","0.0","0.0","0.0","0.0","","","",1949,1
"29","-1.7","-20.0","-10.9","28.9","0.0","0.0","3.3","3.3","","","",1949,1
"30","-3.9","-7.8","-5.9","23.9","0.0","0.0","0.8","0.8","","","",1949,1
"31","-6.7","-13.9","-10.3","28.3","0.0","0.0","1.8","1.8","","","",1949,1
"01","-12.2","-18.3","-15.3","33.3","0.0","0.0","LegendTT","LegendTT","","","",1949,2
"02","-15.0","-26.7","-20.9","38.9","0.0","0.0","0.5","0.5","","","",1949,2
"03","-13.3","-27.8","-20.6","38.6","0.0","0.0","0.0","0.0","","","",1949,2
"04","-20.0","-22.8","-21.4","39.4","0.0","0.0","0.3","0.3","","","",1949,2
"05","-10.0","-33.3","-21.7","39.7","0.0","0.0","0.0","0.0","","","",1949,2
"06","-6.7","-25.6","-16.2","34.2","0.0","0.0","LegendTT","LegendTT","","","",1949,2
"07","-19.4","-23.9","-21.7","39.7","0.0","0.0","0.3","0.3","","","",1949,2
"08","-18.9","-28.9","-23.9","41.9","0.0","0.0","0.0","0.0","","","",1949,2
"09","-3.9","-30.6","-17.3","35.3","0.0","0.0","0.0","0.0","","","",1949,2
"10","0.0","-20.0","-10.0","28.0","0.0","0.0","2.0","2.0","","","",1949,2
"11","-21.7","-30.0","-25.9","43.9","0.0","0.0","0.3","0.3","","","",1949,2
"12","-19.4","-31.1","-25.3","43.3","0.0","0.0","LegendTT","LegendTT","","","",1949,2
"13","-2.2","-26.7","-14.5","32.5","0.0","0.0","0.0","0.0","","","",1949,2
"14","-4.4","-10.6","-7.5","25.5","0.0","0.0","0.5","0.5","","","",1949,2
"15","-11.1","-18.9","-15.0","33.0","0.0","0.0","LegendTT","LegendTT","","","",1949,2
"16","-8.9","-21.1","-15.0","33.0","0.0","0.0","2.5","2.5","","","",1949,2
"17","-17.2","-20.0","-18.6","36.6","0.0","0.0","2.5","2.5","","","",1949,2
"18","-26.1","-30.6","-28.4","46.4","0.0","0.0","1.0","1.0","","","",1949,2
"19","-22.8","-32.8","-27.8","45.8","0.0","0.0","LegendTT","LegendTT","","","",1949,2
"20","-12.2","-32.2","-22.2","40.2","0.0","0.0","0.0","0.0","","","",1949,2
"21","-12.2","-21.1","-16.7","34.7","0.0","0.0","0.0","0.0","","","",1949,2
"22","-13.3","-18.3","-15.8","33.8","0.0","0.0","0.0","0.0","","","",1949,2
"23","-10.0","-20.0","-15.0","33.0","0.0","0.0","0.0","0.0","","","",1949,2
"24","3.3","-16.7","-6.7","24.7","0.0","0.0","0.0","0.0","","","",1949,2
"25","6.7","-6.7","0.0","18.0","0.0","0.0","0.0","0.0","","","",1949,2
"26","2.8","-13.9","-5.6","23.6","0.0","0.0","0.0","0.0","","","",1949,2
"27","7.8","-13.9","-3.1","21.1","0.0","0.0","0.0","0.0","","","",1949,2
"28","8.3","-10.0","-0.9","18.9","0.0","0.0","0.0","0.0","","","",1949,2
"01","7.8","-9.4","-0.8","18.8","0.0","0.0","0.0","0.0","","","",1949,3
"02","8.9","-7.2","0.9","17.1","0.0","0.0","0.0","0.0","","","",1949,3
"03","6.7","-3.9","1.4","16.6","0.0","0.0","0.0","0.0","","","",1949,3
"04","6.7","2.2","4.5","13.5","0.0","0.0","0.0","0.0","","","",1949,3
"05","7.2","1.7","4.5","13.5","0.0","0.0","0.0","0.0","","","",1949,3
"06","12.2","-3.3","4.5","13.5","0.0","0.0","LegendTT","LegendTT","","","",1949,3
"07","4.4","-2.2","1.1","16.9","0.0","0.0","4.1","4.1","","","",1949,3
"08","-7.2","-12.2","-9.7","27.7","0.0","0.0","0.5","0.5","","","",1949,3
"09","-1.1","-17.8","-9.5","27.5","0.0","0.0","0.0","0.0","","","",1949,3
"10","0.0","-16.7","-8.4","26.4","0.0","0.0","0.0","0.0","","","",1949,3
"11","3.9","-13.3","-4.7","22.7","0.0","0.0","1.3","1.3","","","",1949,3
"12","-7.2","-9.4","-8.3","26.3","0.0","0.0","2.5","2.5","","","",1949,3
"13","-16.7","-24.4","-20.6","38.6","0.0","0.0","0.0","0.0","","","",1949,3
"14","-12.2","-25.6","-18.9","36.9","0.0","0.0","0.0","0.0","","","",1949,3
"15","-8.9","-20.0","-14.5","32.5","0.0","0.0","LegendTT","LegendTT","","","",1949,3
"16","-7.2","-13.9","-10.6","28.6","0.0","0.0","LegendTT","LegendTT","","","",1949,3
"17","-3.9","-14.4","-9.2","27.2","0.0","0.0","0.0","0.0","","","",1949,3
"18","2.8","-10.6","-3.9","21.9","0.0","0.0","0.0","0.0","","","",1949,3
"19","0.0","-3.9","-2.0","20.0","0.0","LegendTT","LegendTT","LegendTT","","","",1949,3
"20","0.6","-6.1","-2.8","20.8","0.0","LegendTT","0.0","LegendTT","","","",1949,3
"21","3.3","-5.6","-1.2","19.2","0.0","0.3","3.3","3.6","","","",1949,3
"22","6.7","-3.3","1.7","16.3","0.0","0.0","1.0","1.0","","","",1949,3
"23","4.4","-1.7","1.4","16.6","0.0","LegendTT","0.8","0.8","","","",1949,3
"24","5.6","-3.9","0.9","17.1","0.0","0.0","0.0","0.0","","","",1949,3
"25","5.6","-4.4","0.6","17.4","0.0","0.0","1.0","1.0","","","",1949,3
"26","7.2","-8.9","-0.9","18.9","0.0","0.0","0.0","0.0","","","",1949,3
"27","3.9","-2.2","0.9","17.1","0.0","0.0","0.0","0.0","","","",1949,3
"28","5.6","-4.4","0.6","17.4","0.0","0.0","0.0","0.0","","","",1949,3
"29","6.1","-6.7","-0.3","18.3","0.0","0.0","LegendTT","LegendTT","","","",1949,3
"30","7.2","-1.1","3.1","14.9","0.0","0.0","LegendTT","LegendTT","","","",1949,3
"31","8.9","-3.9","2.5","15.5","0.0","0.0","0.0","0.0","","","",1949,3
"01","12.2","-2.2","5.0","13.0","0.0","0.0","0.0","0.0","","","",1949,4
"02","10.0","1.1","5.6","12.4","0.0","0.0","0.0","0.0","","","",1949,4
"03","13.9","-1.7","6.1","11.9","0.0","0.0","0.0","0.0","","","",1949,4
"04","16.1","-3.9","6.1","11.9","0.0","0.0","0.0","0.0","","","",1949,4
"05","16.1","3.3","9.7","8.3","0.0","0.0","0.0","0.0","","","",1949,4
"06","13.3","-5.0","4.2","13.8","0.0","0.0","0.0","0.0","","","",1949,4
"07","15.0","-2.2","6.4","11.6","0.0","0.0","0.0","0.0","","","",1949,4
"08","7.8","-1.1","3.4","14.6","0.0","LegendTT","0.8","0.8","","","",1949,4
"09","16.7","-5.6","5.6","12.4","0.0","0.0","0.0","0.0","","","",1949,4
"10","22.2","2.8","12.5","5.5","0.0","0.0","0.0","0.0","","","",1949,4
"11","13.9","0.0","7.0","11.0","0.0","0.3","0.0","0.3","","","",1949,4
"12","8.3","-0.6","3.9","14.1","0.0","0.0","0.0","0.0","","","",1949,4
"13","7.2","-5.6","0.8","17.2","0.0","LegendTT","0.5","0.5","","","",1949,4
"14","12.2","-3.9","4.2","13.8","0.0","0.0","0.0","0.0","","","",1949,4
"15","18.3","1.7","10.0","8.0","0.0","0.0","0.0","0.0","","","",1949,4
"16","10.0","1.7","5.9","12.1","0.0","0.0","0.0","0.0","","","",1949,4
"17","18.3","-3.3","7.5","10.5","0.0","0.0","0.0","0.0","","","",1949,4
"18","21.7","4.4","13.1","4.9","0.0","LegendTT","0.0","LegendTT","","","",1949,4
"19","18.9","3.3","11.1","6.9","0.0","LegendTT","0.0","LegendTT","","","",1949,4
"20","13.3","2.2","7.8","10.2","0.0","LegendTT","0.0","LegendTT","","","",1949,4
"21","13.3","1.1","7.2","10.8","0.0","0.0","LegendTT","LegendTT","","","",1949,4
"22","14.4","0.0","7.2","10.8","0.0","0.0","0.0","0.0","","","",1949,4
"23","21.1","-3.3","8.9","9.1","0.0","0.0","0.0","0.0","","","",1949,4
"24","13.9","2.8","8.4","9.6","0.0","0.0","0.0","0.0","","","",1949,4
"25","13.3","1.1","7.2","10.8","0.0","0.0","0.0","0.0","","","",1949,4
"26","18.3","1.1","9.7","8.3","0.0","0.0","0.0","0.0","","","",1949,4
"27","23.3","3.9","13.6","4.4","0.0","0.0","0.0","0.0","","","",1949,4
"28","23.3","8.3","15.8","2.2","0.0","0.0","0.0","0.0","","","",1949,4
"29","12.8","6.1","9.5","8.5","0.0","0.0","0.0","0.0","","","",1949,4
"30","6.7","0.6","3.7","14.3","0.0","LegendTT","0.0","LegendTT","","","",1949,4
"01","14.4","-4.4","5.0","13.0","0.0","0.0","0.0","0.0","","","",1949,5
"02","17.2","-2.2","7.5","10.5","0.0","0.0","0.0","0.0","","","",1949,5
"03","14.4","3.3","8.9","9.1","0.0","0.0","0.0","0.0","","","",1949,5
"04","8.9","1.1","5.0","13.0","0.0","LegendTT","LegendTT","LegendTT","","","",1949,5
"05","17.2","-2.8","7.2","10.8","0.0","0.0","0.0","0.0","","","",1949,5
"06","23.3","7.2","15.3","2.7","0.0","0.0","0.0","0.0","","","",1949,5
"07","20.6","6.1","13.4","4.6","0.0","0.0","0.0","0.0","","","",1949,5
"08","26.1","7.2","16.7","1.3","0.0","0.0","0.0","0.0","","","",1949,5
"09","24.4","5.6","15.0","3.0","0.0","0.0","0.0","0.0","","","",1949,5
"10","25.0","8.3","16.7","1.3","0.0","0.0","0.0","0.0","","","",1949,5
"11","27.2","5.6","16.4","1.6","0.0","0.0","0.0","0.0","","","",1949,5
"12","24.4","11.1","17.8","0.2","0.0","0.0","0.0","0.0","","","",1949,5
"13","25.6","7.8","16.7","1.3","0.0","0.0","0.0","0.0","","","",1949,5
"14","25.0","6.7","15.9","2.1","0.0","0.0","0.0","0.0","","","",1949,5
"15","24.4","6.7","15.6","2.4","0.0","LegendTT","0.0","LegendTT","","","",1949,5
"16","17.2","4.4","10.8","7.2","0.0","0.5","0.3","0.8","","","",1949,5
"17","3.9","0.0","2.0","16.0","0.0","0.5","LegendTT","0.5","","","",1949,5
"18","10.6","2.2","6.4","11.6","0.0","LegendTT","0.0","LegendTT","","","",1949,5
"19","18.3","2.2","10.3","7.7","0.0","0.0","0.0","0.0","","","",1949,5
"20","18.3","4.4","11.4","6.6","0.0","6.4","0.0","6.4","","","",1949,5
"21","11.1","5.6","8.4","9.6","0.0","0.3","0.5","0.8","","","",1949,5
"22","2.2","-2.2","0.0","18.0","0.0","0.0","1.8","1.8","","","",1949,5
"23","15.6","-0.6","7.5","10.5","0.0","0.0","0.0","0.0","","","",1949,5
"24","21.1","10.0","15.6","2.4","0.0","0.0","0.0","0.0","","","",1949,5
"25","20.0","3.3","11.7","6.3","0.0","LegendTT","0.0","LegendTT","","","",1949,5
"26","23.3","7.2","15.3","2.7","0.0","0.0","0.0","0.0","","","",1949,5
"27","26.1","8.3","17.2","0.8","0.0","0.0","0.0","0.0","","","",1949,5
"28","17.2","8.3","12.8","5.2","0.0","0.0","0.0","0.0","","","",1949,5
"29","19.4","6.7","13.1","4.9","0.0","0.3","0.0","0.3","","","",1949,5
"30","15.0","9.4","12.2","5.8","0.0","2.0","0.0","2.0","","","",1949,5
"31","15.6","7.8","11.7","6.3","0.0","2.0","0.0","2.0","","","",1949,5
"01","17.8","3.3","10.6","7.4","0.0","0.5","0.0","0.5","","","",1949,6
"02","19.4","7.2","13.3","4.7","0.0","0.0","0.0","0.0","","","",1949,6
"03","22.8","3.3","13.1","4.9","0.0","0.0","0.0","0.0","","","",1949,6
"04","28.3","11.7","20.0","0.0","2.0","0.0","0.0","0.0","","","",1949,6
"05","22.8","9.4","16.1","1.9","0.0","0.0","0.0","0.0","","","",1949,6
"06","28.9","11.1","20.0","0.0","2.0","0.0","0.0","0.0","","","",1949,6
"07","22.8","9.4","16.1","1.9","0.0","0.0","0.0","0.0","","","",1949,6
"08","20.6","7.2","13.9","4.1","0.0","0.0","0.0","0.0","","","",1949,6
"09","27.8","7.8","17.8","0.2","0.0","0.0","0.0","0.0","","","",1949,6
"10","28.3","8.3","18.3","0.0","0.3","0.0","0.0","0.0","","","",1949,6
"11","21.1","8.9","15.0","3.0","0.0","0.0","0.0","0.0","","","",1949,6
"12","20.0","0.6","10.3","7.7","0.0","0.0","0.0","0.0","","","",1949,6
"13","23.9","6.1","15.0","3.0","0.0","0.0","0.0","0.0","","","",1949,6
"14","22.2","5.0","13.6","4.4","0.0","3.6","0.0","3.6","","","",1949,6
"15","13.3","5.0","9.2","8.8","0.0","5.3","0.0","5.3","","","",1949,6
"16","11.7","3.9","7.8","10.2","0.0","0.8","0.0","0.8","","","",1949,6
"17","10.6","2.2","6.4","11.6","0.0","0.3","LegendTT","0.3","","","",1949,6
"18","17.8","3.9","10.9","7.1","0.0","0.0","0.0","0.0","","","",1949,6
"19","22.8","1.7","12.3","5.7","0.0","0.0","0.0","0.0","","","",1949,6
"20","22.2","11.7","17.0","1.0","0.0","0.5","0.0","0.5","","","",1949,6
"21","23.9","8.9","16.4","1.6","0.0","LegendTT","0.0","LegendTT","","","",1949,6
"22","20.0","10.6","15.3","2.7","0.0","1.5","0.0","1.5","","","",1949,6
"23","22.8","10.6","16.7","1.3","0.0","0.0","0.0","0.0","","","",1949,6
"24","22.8","8.3","15.6","2.4","0.0","13.7","0.0","13.7","","","",1949,6
"25","15.6","5.0","10.3","7.7","0.0","2.0","0.0","2.0","","","",1949,6
"26","11.7","5.0","8.4","9.6","0.0","LegendTT","0.0","LegendTT","","","",1949,6
"27","18.9","3.9","11.4","6.6","0.0","0.0","0.0","0.0","","","",1949,6
"28","22.8","3.9","13.4","4.6","0.0","0.0","0.0","0.0","","","",1949,6
"29","12.2","5.6","8.9","9.1","0.0","20.6","0.0","20.6","","","",1949,6
"30","19.4","6.7","13.1","4.9","0.0","0.0","0.0","0.0","","","",1949,6
"01","25.0","6.1","15.6","2.4","0.0","0.0","0.0","0.0","","","",1949,7
"02","18.9","5.0","12.0","6.0","0.0","0.0","0.0","0.0","","","",1949,7
"03","22.8","7.2","15.0","3.0","0.0","0.0","0.0","0.0","","","",1949,7
"04","25.0","7.8","16.4","1.6","0.0","0.0","0.0","0.0","","","",1949,7
"05","28.3","9.4","18.9","0.0","0.9","0.0","0.0","0.0","","","",1949,7
"06","21.1","11.7","16.4","1.6","0.0","0.5","0.0","0.5","","","",1949,7
"07","19.4","8.9","14.2","3.8","0.0","2.3","0.0","2.3","","","",1949,7
"08","19.4","6.7","13.1","4.9","0.0","0.0","0.0","0.0","","","",1949,7
"09","26.1","7.2","16.7","1.3","0.0","0.0","0.0","0.0","","","",1949,7
"10","26.7","10.0","18.4","0.0","0.4","1.5","0.0","1.5","","","",1949,7
"11","25.0","12.2","18.6","0.0","0.6","2.8","0.0","2.8","","","",1949,7
"12","20.0","11.1","15.6","2.4","0.0","0.0","0.0","0.0","","","",1949,7
"13","23.3","9.4","16.4","1.6","0.0","0.3","0.0","0.3","","","",1949,7
"14","29.4","11.1","20.3","0.0","2.3","0.0","0.0","0.0","","","",1949,7
"15","31.1","15.0","23.1","0.0","5.1","0.0","0.0","0.0","","","",1949,7
